id,source,question,resolution_criteria,background,market_info_open_datetime,market_info_close_datetime,market_info_resolution_criteria,url,freeze_datetime,freeze_datetime_value,freeze_datetime_value_explanation,source_intro,combination_of,forecast_due_date,direction,resolution_date,resolved_to,resolved
eb4d01e0fd670e44d248625ba3b147e687537912e193de4455f1fd78607cf63d,wikipedia,"According to Wikipedia, will a vaccine have been developed for West Nile fever by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, West Nile fever is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for West Nile fever. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
25ae06cda2a115dcb46cbf0fc6bbe6975bfb3212b489e26634b6087d7163f0a5,wikipedia,"According to Wikipedia, will a vaccine have been developed for Tularemia by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Tularemia is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Tularemia. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
400645f89b7f8e0ea2c080c5b3dfa0e304b97fe03c04ce97ec60e1e9903281d6,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fusobacterium infection by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Fusobacterium infection is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Fusobacterium infection. 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
48e155af8c4210bd99ee995fb8f1db51314106460ad1e9ccc10f995e12f84523,wikipedia,"According to Wikipedia, will a vaccine have been developed for Crimean-Congo hemorrhagic fever (CCHF) by {resolution_date}?",Resolves to the value calculated from https://en.wikipedia.org/wiki/List_of_infectious_diseases on the resolution date.,"According to Wikipedia, Crimean-Congo hemorrhagic fever (CCHF) is the common name of an infectious disease. A vaccine is a biological preparation that provides active acquired immunity to a particular infectious or malignant disease. The safety and effectiveness of vaccines has been widely studied and verified. A vaccine typically contains an agent that resembles a disease-causing microorganism and is often made from weakened or killed forms of the microbe, its toxins, or one of its surface proteins. The agent stimulates the body's immune system to recognize the agent as a threat, destroy it, and recognize further and destroy any of the microorganisms associated with that agent that it may encounter in the future.",N/A,N/A,N/A,https://en.wikipedia.org/wiki/List_of_infectious_diseases,2024-11-28T00:00:00+00:00,No,Vaccine status for Crimean-Congo hemorrhagic fever (CCHF). 'No' means that a vaccine has not yet been created. 'Yes' means that it has.,Wikipedia is an online encyclopedia created and edited by volunteers. You're going to predict how questions based on data sourced from Wikipedia will resolve.,N/A,2024-12-08,,2024-12-15,0.0,True
